dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,_category,_mechanism
species,"Laterodorsal thalamic nucleus, dorsomedial part",needs_review,0.664608,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,"Laterodorsal thalamic nucleus, dorsomedial part",ventral midline nuclei of thalamus,,1.0,rostral intralaminar nuclei of thalamus,0.627037,A_effectively_correct,synonym/parent match (review-only flag)
species,Retromammillary Hypothalamus,needs_review,0.664676,HOMBA:10467,hypothalamus,bm25+fuzzy+hierarchy_parent,Retromammillary Hypothalamus,hypothalamus,,1.0,retromammillary area,0.657462,A_effectively_correct,synonym/parent match (review-only flag)
species,Vestibular nerve,needs_review,0.665229,HOMBA:12868,root of vestibulocochlear nerve,bm25+hierarchy_parent,Vestibular nerve,root of vestibulocochlear nerve,,1.0,vestibular root of vestibulocochlear nerve,0.585229,A_effectively_correct,synonym/parent match (review-only flag)
species,Limitans Thalamus,needs_review,0.665441,HOMBA:10390,thalamus,bm25+fuzzy,Limitans Thalamus,thalamus,,1.0,regions of thalamus,0.549854,A_effectively_correct,synonym/parent match (review-only flag)
species,Posterior Interposed Cerebellar Nucleus,needs_review,0.665441,HOMBA:12844,posterior lobe of cerebellar cortex,bm25+fuzzy,Posterior Interposed Cerebellar Nucleus,posterior lobe of cerebellar cortex,posterior,1.0,"posterior lobe, vermis part",0.653192,B_algo,wrong top-1 (better candidate exists)
species,"Zona incerta, caudal part",needs_review,0.667812,HOMBA:10463,zona incerta,bm25+fuzzy,"Zona incerta, caudal part",zona incerta,caudal,0.0,(caudal) collateral sulcus (medial occipitotemporal sulcus),0.356678,A_effectively_correct,synonym/parent match (review-only flag)
species,"Zona incerta, dorsal part",needs_review,0.667812,HOMBA:10463,zona incerta,bm25+fuzzy,"Zona incerta, dorsal part",zona incerta,dorsal,0.0,caudal (dorsal) parasubiculum (subdivision b only),0.336594,A_effectively_correct,synonym/parent match (review-only flag)
species,Temporal association cortex,needs_review,0.669859,HOMBA:10235,temporal cortex,bm25+fuzzy+hierarchy_parent,Temporal association cortex,temporal cortex,,1.0,major ventrolateral temporal cortex (area TE),0.641088,A_effectively_correct,synonym/parent match (review-only flag)
species,"Primary somatosensory area, dysgranular zone",needs_review,0.670083,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",bm25+fuzzy+hierarchy_parent,primary somatosensory cortex dysgranular zone,primary somatosensory cortex,,1.0,area 1 of primary somatosensory cortex,0.532383,D_homba_gap,HOMBA lacks this granularity
species,Septimbrial nucleus,needs_review,0.672904,HOMBA:13032,septofimbrial nucleus,fuzzy,Septimbrial nucleus,septofimbrial nucleus,,1.0,septal region (septal nuclear complex),0.598302,C_dict,septofimbrial spelling
species,Ventral striatal region (unspecified),needs_review,0.677984,HOMBA:AA30195,ventral striatum (STRv),bm25+fuzzy,Ventral striatal region,ventral striatum,ventral,1.0,anterior (ventral /principal) pretectal nucleus,0.660761,A_effectively_correct,synonym/parent match (review-only flag)
species,Amygdaloid area (unspecified),needs_review,0.678214,HOMBA:AA30222,regions of amygdaloid complex,bm25+fuzzy+hierarchy_parent,Amygdaloid area (unspecified),regions of amygdaloid complex,,1.0,anterior amygdaloid area,0.671875,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventroposterior medial and lateral thalamic nuclei,needs_review,0.681714,HOMBA:11515,medial subdivision of LaV,bm25+fuzzy,Ventroposterior medial and lateral thalamic nuclei,ventral medial subdivision of lateral nuclei,medial;lateral,1.0,ventral lateral nucleus of thalamus,0.661991,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventromedial Posterior+basal Thalamus,needs_review,0.683433,HOMBA:10423,ventral posterior nuclear complex of thalamus,bm25+fuzzy,Ventromedial Posterior+basal Thalamus,ventral posterior nucleus of thalamus,posterior,1.0,periventricular area of posterior thalamus,0.671595,A_effectively_correct,synonym/parent match (review-only flag)
species,Cochlear nerve,needs_review,0.683495,HOMBA:12868,root of vestibulocochlear nerve,bm25+hierarchy_parent,Cochlear nerve,root of vestibulocochlear nerve,,1.0,cochlear root of vestibulocochlear nerve,0.603495,A_effectively_correct,synonym/parent match (review-only flag)
species,Deeper layers of the superior colliculus,needs_review,0.684228,HOMBA:12292,superior colliculus,bm25+fuzzy+hierarchy_parent,Deeper layers of the superior colliculus,superior colliculus,,1.0,brachium of superior colliculus,0.587644,A_effectively_correct,synonym/parent match (review-only flag)
species,Prefornical Hypothalamus,needs_review,0.6875,HOMBA:10467,hypothalamus,bm25+fuzzy+hierarchy_parent,Prefornical Hypothalamus,hypothalamus,,1.0,regions of hypothalamus,0.603555,A_effectively_correct,synonym/parent match (review-only flag)
species,Lamina terminalis and vascular organ,needs_review,0.690325,HOMBA:12105,lamina terminalis,bm25+fuzzy,Lamina terminalis and vascular organ,lamina terminalis,,1.0,organum vasculosum laminae terminalis,0.452204,A_effectively_correct,synonym/parent match (review-only flag)
species,"Posterior thalamic nuclear group, triangular part",needs_review,0.693668,HOMBA:10440,posterior nucleus of thalamus,bm25+fuzzy,"Posterior thalamic nuclear group, triangular part",posterior thalamic nucleus,posterior,1.0,lateral posterior nucleus of thalamus,0.648575,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventral orbital area,needs_review,0.695,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,bm25+fuzzy,Ventral orbital area,ventral,ventral,1.0,anterior (ventral) spinal artery,0.695,B_algo,weak/lone-token fuzzy trap
species,Parietal opercular cortex,needs_review,0.697975,HOMBA:10208,parietal cortex,bm25+fuzzy+hierarchy_parent,Parietal opercular cortex,parietal cortex,,1.0,parietal lobe,0.645648,A_effectively_correct,synonym/parent match (review-only flag)
species,Caudate putamen,needs_review,0.69875,HOMBA:146034746,caudate-putamen cell bridges,bm25+fuzzy,caudate lenticular nucleus,caudate lenticular nucleus cell bridges,,1.0,putamen (lateroventral division of the CP),0.266276,B_algo,wrong top-1 (better candidate exists)
species,Lateral Cerebellar Nucleus,needs_review,0.700172,HOMBA:AA30564,lateral region of cerebellar hemisphere,bm25+fuzzy,Lateral Cerebellar Nucleus,lateral region of cerebellar hemisphere,lateral,1.0,lateral nucleus of amygdala,0.429884,B_algo,wrong top-1 (better candidate exists)
species,Intra-amygdaloid division of the bed nucleus of the stria terminalis,needs_review,0.700362,HOMBA:10384,bed nucleus of stria terminalis,bm25+fuzzy,intra amygdaloid division of the bed nuclei of the stria terminalis,bed nuclei of stria terminalis,,1.0,stria terminalis,0.549334,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventroposterior inferior thalamic nucleus,needs_review,0.700393,HOMBA:10409,pulvinar of thalamus,bm25+hierarchy_parent,Ventroposterior inferior thalamic nucleus,pulvinar of thalamus,,1.0,caudal intralaminar nuclei of thalamus,0.653024,B_algo,hierarchy_parent over-promotion
species,Anterior Pulvinar,needs_review,0.7009,HOMBA:10409,pulvinar of thalamus,bm25+fuzzy+hierarchy_parent,anterior pulvinar of thalamus,pulvinar of thalamus,,1.0,rostral division of pulvinar,0.665213,A_effectively_correct,synonym/parent match (review-only flag)
species,Mammillary Hypothalamus,needs_review,0.703804,HOMBA:10467,hypothalamus,bm25+fuzzy+hierarchy_parent,Mammillary Hypothalamus,hypothalamus,,1.0,regions of hypothalamus,0.589552,A_effectively_correct,synonym/parent match (review-only flag)
species,Supraoptic Hypothalamus,needs_review,0.703804,HOMBA:10467,hypothalamus,bm25+fuzzy+hierarchy_parent,Supraoptic Hypothalamus,hypothalamus,,1.0,regions of hypothalamus,0.593721,A_effectively_correct,synonym/parent match (review-only flag)
species,"Piriform cortex, layer 1",needs_review,0.705435,HOMBA:10311,piriform cortex,bm25+fuzzy,"Piriform cortex, layer 1",piriform cortex,layer,0.0,layer 1 (molecular layer) of ERC,0.408128,D_homba_gap,HOMBA lacks this granularity
species,"Piriform cortex, layer 2",needs_review,0.705435,HOMBA:10311,piriform cortex,bm25+fuzzy,"Piriform cortex, layer 2",piriform cortex,layer,0.0,layer 2 (outer granular cell layer) of NCx,0.408128,D_homba_gap,HOMBA lacks this granularity
species,"Piriform cortex, layer 3",needs_review,0.705435,HOMBA:10311,piriform cortex,bm25+fuzzy,"Piriform cortex, layer 3",piriform cortex,layer,0.0,unique layer 3 of primary visual cortex (primates),0.426757,D_homba_gap,HOMBA lacks this granularity
species,Zona incerta and H fields,needs_review,0.715544,HOMBA:10463,zona incerta,bm25+fuzzy,Zona incerta and H fields,zona incerta,,1.0,gray matter of hindbrain (rhombencephalon),0.269158,A_effectively_correct,synonym/parent match (review-only flag)
species,Orbital cortex (ventrolateral),needs_review,0.715939,HOMBA:13324,ventrolateral temporal cortex,bm25+fuzzy,Orbital cortex (ventrolateral),ventrolateral temporal cortex,ventrolateral,1.0,ventrolateral prefrontal cortex (Broca's area in dominant hemisphere),0.711977,A_effectively_correct,synonym/parent match (review-only flag)
species,"Parietal association cortex, medial area",needs_review,0.716234,HOMBA:10215,superior medial parietal cortex,bm25+fuzzy,"Parietal association cortex, medial area",superior medial parietal cortex,medial,1.0,medial orbital frontal cortex (area 14),0.602313,A_effectively_correct,synonym/parent match (review-only flag)
species,"Anterior commissure, anterior limb",needs_review,0.716512,HOMBA:10388,interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),bm25+fuzzy,"Anterior commissure, anterior limb",interstitial nucleus of posterior limb of anterior commissure,limb,1.0,rostral (anterior) limb of internal capsule,0.425718,A_effectively_correct,synonym/parent match (review-only flag)
species,"Parietal association cortex, lateral area",needs_review,0.717914,HOMBA:10225,inferior lateral parietal cortex,bm25+fuzzy,"Parietal association cortex, lateral area",inferior lateral parietal cortex,lateral,1.0,"lateral orbital frontal cortex (OFCl, area 12/47)",0.600603,A_effectively_correct,synonym/parent match (review-only flag)
species,Anterior pituitary,needs_review,0.718111,HOMBA:10505,pituitary body/gland (hypophysis),bm25+hierarchy_parent,Anterior pituitary,pituitary body/gland (hypophysis),,1.0,anterior lobe of pituitary body (adenohypophysis),0.638111,A_effectively_correct,synonym/parent match (review-only flag)
species,Pontine Reticulum Caudal,needs_review,0.719448,HOMBA:12493,"pontine reticular nucleus, caudal division",bm25+fuzzy,pontine reticulum caudalis,pontine reticular nucleus caudalis part,caudal,1.0,(caudal) collateral sulcus (medial occipitotemporal sulcus),0.635524,A_effectively_correct,synonym/parent match (review-only flag)
species,Molecular cell layer of the cerebellum,needs_review,0.719816,HOMBA:AA30427,molecular layer of cerebellar cortex,bm25+fuzzy,Molecular cell layer of the cerebellum,molecular layer of cerebellar cortex,molecular;layer,1.0,layer 1 (molecular layer) of ERC,0.717728,A_effectively_correct,synonym/parent match (review-only flag)
species,Centrolateral and paracentral thalamic nuclei,needs_review,0.719859,HOMBA:10443,rostral intralaminar nuclei of thalamus,hierarchy_parent,Centrolateral and paracentral thalamic nuclei,rostral intralaminar nuclei of thalamus,,1.0,paracentral nucleus of thalamus,0.639859,B_algo,hierarchy_parent over-promotion
species,Interanteromedial Thalamus,needs_review,0.724368,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,Interanteromedial Thalamus,ventral midline nuclei of thalamus,,1.0,interanteromedial nucleus of thalamus,0.644368,B_algo,hierarchy_parent over-promotion
species,Stria medullaris thalami,needs_review,0.7255,HOMBA:10590,stria medullaris of thalamus,bm25+fuzzy,Stria medullaris thalami,stria medullaris of thalamus,,1.0,myelencephalon (medulla oblongata),0.40625,C_dict,latin word-order -> stria medullaris of thalamus
species,Basomedial amygdaloid nucleus,needs_review,0.725873,HOMBA:10366,basolateral nuclear group of amygdala,bm25+hierarchy_parent,Basomedial amygdaloid nucleus,basolateral nuclear group of amygdala,,1.0,basomedial nucleus (accessory basal nucleus) of amygdala,0.645873,A_effectively_correct,synonym/parent match (review-only flag)
species,Optic tract and optic chiasm,needs_review,0.727822,HOMBA:10644,optic chiasm,bm25+fuzzy,Optic tract and optic chiasm,optic chiasm,,1.0,optic tract,0.376167,C_dict,compound enumeration
species,Central amygdaloid nucleus,needs_review,0.729451,HOMBA:10363,central nucleus of amygdala,bm25+fuzzy+hierarchy_parent,Central amygdaloid nucleus,central nucleus of amygdaloid complex,,1.0,anterior-central nuclear group of amygdala,0.696128,A_effectively_correct,synonym/parent match (review-only flag)
species,Intermediodorsal Thalamus,needs_review,0.729483,HOMBA:AA30274,dorsal midline nuclei of thalamus,hierarchy_parent,Intermediodorsal Thalamus,dorsal midline nuclei of thalamus,,1.0,intermediodorsal  nucleus of thalamus,0.649483,B_algo,hierarchy_parent over-promotion
species,Pontine Reticulum Oral,needs_review,0.733874,HOMBA:12494,"pontine reticular nucleus, rostral division",bm25+fuzzy,pontine reticulum oralis,pontine reticular nucleus oralis part,oral,1.0,rostral (oral) dorsal paramedian nucleus,0.651696,A_effectively_correct,synonym/parent match (review-only flag)
species,Superior Olive,needs_review,0.734583,HOMBA:12470,medial superior olivary nucleus,bm25+fuzzy,Superior Olive,medial superior olive,,1.0,lateral superior olivary nucleus,0.715038,B_algo,wrong top-1 (better candidate exists)
species,Pre-supplementary motor area,needs_review,0.736733,HOMBA:AA30012,medial division of area 6 (supplementary motor area),bm25+fuzzy,Pre-supplementary motor area,supplementary motor area,,1.0,frontal motor cortex (posterior frontal cortex),0.431626,A_effectively_correct,synonym/parent match (review-only flag)
species,Pedunculopontine Nucleus,needs_review,0.739583,HOMBA:12406,pontine nucleus,fuzzy+hierarchy_parent,Pedunculopontine Nucleus,pontine nucleus,,1.0,peduncular part of pontine nucleus,0.598279,B_algo,wrong top-1 (better candidate exists)
species,"Premotor cortex, ventral",needs_review,0.742101,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",bm25+fuzzy,"Premotor cortex, ventral",premotor cortex,ventral,0.0,anterior (ventral /principal) pretectal nucleus,0.620766,A_effectively_correct,synonym/parent match (review-only flag)
